"State","Race","Date","Cases","Deaths","DateAsDate","PrevDate","PrevCases","PrevDeaths","NewCases","NewDeaths","NewCases_Lag_1","NewCases_Lag_2","NewCases_Lag_3","NewCases_Lag_4","NewCases_Lag_5","NewCases_Lag_6","NewCases_Lag_7","NewCases_Lag_8"
"MO","Black",20210124,40241,771,2021-01-24,20210117,40241,748,0,23,0,0,6196,1215,1604,1575,1715,1462
"MO","Black",20210131,40241,883,2021-01-31,20210124,40241,771,0,112,0,0,0,6196,1215,1604,1575,1715
"MO","Black",20210207,40561,921,2021-02-07,20210131,40241,883,320,38,0,0,0,0,6196,1215,1604,1575
"MO","Black",20210214,41010,963,2021-02-14,20210207,40561,921,449,42,320,0,0,0,0,6196,1215,1604
"MO","Black",20210221,41408,1011,2021-02-21,20210214,41010,963,398,48,449,320,0,0,0,0,6196,1215
"MO","Black",20210228,41906,1033,2021-02-28,20210221,41408,1011,498,22,398,449,320,0,0,0,0,6196
"MO","Black",20210307,42276,1069,2021-03-07,20210228,41906,1033,370,36,498,398,449,320,0,0,0,0
"MO","Multiracial",20200419,170,5,2020-04-19,20200412,156,1.5,14,3.5,NA,NA,NA,NA,NA,NA,NA,NA
"MO","Multiracial",20200426,209,6.0989010989011,2020-04-26,20200419,170,5,39,1.0989010989011,14,NA,NA,NA,NA,NA,NA,NA
"MO","Multiracial",20200503,226.333333333333,6.0989010989011,2020-05-03,20200426,209,6.0989010989011,17.3333333333333,0,39,14,NA,NA,NA,NA,NA,NA
"MO","Multiracial",20200510,226.333333333333,6.0989010989011,2020-05-10,20200503,226.333333333333,6.0989010989011,0,0,17.3333333333333,39,14,NA,NA,NA,NA,NA
"MO","Multiracial",20200517,226.333333333333,6.0989010989011,2020-05-17,20200510,226.333333333333,6.0989010989011,0,0,0,17.3333333333333,39,14,NA,NA,NA,NA
"MO","Multiracial",20200524,294,6.0989010989011,2020-05-24,20200517,226.333333333333,6.0989010989011,67.6666666666667,0,0,0,17.3333333333333,39,14,NA,NA,NA
"MO","Multiracial",20200531,312,6.0989010989011,2020-05-31,20200524,294,6.0989010989011,18,0,67.6666666666667,0,0,17.3333333333333,39,14,NA,NA
"MO","Multiracial",20200607,343,6.0989010989011,2020-06-07,20200531,312,6.0989010989011,31,0,18,67.6666666666667,0,0,17.3333333333333,39,14,NA
"MO","Multiracial",20200614,379,6.0989010989011,2020-06-14,20200607,343,6.0989010989011,36,0,31,18,67.6666666666667,0,0,17.3333333333333,39,14
"MO","Multiracial",20200621,450,6.0989010989011,2020-06-21,20200614,379,6.0989010989011,71,0,36,31,18,67.6666666666667,0,0,17.3333333333333,39
"MO","Multiracial",20200628,510,6.0989010989011,2020-06-28,20200621,450,6.0989010989011,60,0,71,36,31,18,67.6666666666667,0,0,17.3333333333333
"MO","Multiracial",20200705,606,6.0989010989011,2020-07-05,20200628,510,6.0989010989011,96,0,60,71,36,31,18,67.6666666666667,0,0
"MO","Multiracial",20200712,779,6.0989010989011,2020-07-12,20200705,606,6.0989010989011,173,0,96,60,71,36,31,18,67.6666666666667,0
"MO","Multiracial",20200719,861.522388059701,6.0989010989011,2020-07-19,20200712,779,6.0989010989011,82.5223880597015,0,173,96,60,71,36,31,18,67.6666666666667
"MO","Multiracial",20200726,861.522388059701,6.0989010989011,2020-07-26,20200719,861.522388059701,6.0989010989011,0,0,82.5223880597015,173,96,60,71,36,31,18
"MO","Multiracial",20200802,861.522388059701,6.0989010989011,2020-08-02,20200726,861.522388059701,6.0989010989011,0,0,0,82.5223880597015,173,96,60,71,36,31
"MO","Multiracial",20200809,861.522388059701,6.0989010989011,2020-08-09,20200802,861.522388059701,6.0989010989011,0,0,0,0,82.5223880597015,173,96,60,71,36
"MO","Multiracial",20200816,861.522388059701,6.0989010989011,2020-08-16,20200809,861.522388059701,6.0989010989011,0,0,0,0,0,82.5223880597015,173,96,60,71
"MO","Multiracial",20200823,861.522388059701,6.0989010989011,2020-08-23,20200816,861.522388059701,6.0989010989011,0,0,0,0,0,0,82.5223880597015,173,96,60
"MO","Multiracial",20200830,861.522388059701,6.0989010989011,2020-08-30,20200823,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,82.5223880597015,173,96
"MO","Multiracial",20200906,861.522388059701,6.0989010989011,2020-09-06,20200830,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,82.5223880597015,173
"MO","Multiracial",20200913,861.522388059701,6.0989010989011,2020-09-13,20200906,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,82.5223880597015
"MO","Multiracial",20200920,861.522388059701,6.0989010989011,2020-09-20,20200913,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20200927,861.522388059701,6.0989010989011,2020-09-27,20200920,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20201004,861.522388059701,6.0989010989011,2020-10-04,20200927,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20201011,861.522388059701,6.0989010989011,2020-10-11,20201004,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20201018,861.522388059701,6.0989010989011,2020-10-18,20201011,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20201025,861.522388059701,6.0989010989011,2020-10-25,20201018,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20201101,861.522388059701,6.0989010989011,2020-11-01,20201025,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20201108,861.522388059701,6.0989010989011,2020-11-08,20201101,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20201115,861.522388059701,6.0989010989011,2020-11-15,20201108,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20201122,861.522388059701,6.0989010989011,2020-11-22,20201115,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20201129,861.522388059701,6.0989010989011,2020-11-29,20201122,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20201206,861.522388059701,6.0989010989011,2020-12-06,20201129,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20201213,861.522388059701,6.0989010989011,2020-12-13,20201206,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20201220,861.522388059701,6.0989010989011,2020-12-20,20201213,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20201227,861.522388059701,6.0989010989011,2020-12-27,20201220,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20210103,861.522388059701,6.0989010989011,2021-01-03,20201227,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20210110,861.522388059701,6.0989010989011,2021-01-10,20210103,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20210117,861.522388059701,6.0989010989011,2021-01-17,20210110,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20210124,861.522388059701,6.0989010989011,2021-01-24,20210117,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20210131,861.522388059701,6.0989010989011,2021-01-31,20210124,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20210207,861.522388059701,6.0989010989011,2021-02-07,20210131,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20210214,861.522388059701,6.0989010989011,2021-02-14,20210207,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20210221,861.522388059701,6.0989010989011,2021-02-21,20210214,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20210228,861.522388059701,6.0989010989011,2021-02-28,20210221,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","Multiracial",20210307,861.522388059701,6.0989010989011,2021-03-07,20210228,861.522388059701,6.0989010989011,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200419,261.063157894737,6.41052631578947,2020-04-19,20200412,261.063157894737,6.41052631578947,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"MO","NHPI",20200426,261.063157894737,6.41052631578947,2020-04-26,20200419,261.063157894737,6.41052631578947,0,0,0,NA,NA,NA,NA,NA,NA,NA
"MO","NHPI",20200503,261.063157894737,6.41052631578947,2020-05-03,20200426,261.063157894737,6.41052631578947,0,0,0,0,NA,NA,NA,NA,NA,NA
"MO","NHPI",20200510,261.063157894737,6.41052631578947,2020-05-10,20200503,261.063157894737,6.41052631578947,0,0,0,0,0,NA,NA,NA,NA,NA
"MO","NHPI",20200517,261.063157894737,6.41052631578947,2020-05-17,20200510,261.063157894737,6.41052631578947,0,0,0,0,0,0,NA,NA,NA,NA
"MO","NHPI",20200524,261.063157894737,6.41052631578947,2020-05-24,20200517,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,NA,NA,NA
"MO","NHPI",20200531,261.063157894737,6.41052631578947,2020-05-31,20200524,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,NA,NA
"MO","NHPI",20200607,261.063157894737,6.41052631578947,2020-06-07,20200531,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,NA
"MO","NHPI",20200614,261.063157894737,6.41052631578947,2020-06-14,20200607,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200621,261.063157894737,6.41052631578947,2020-06-21,20200614,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200628,261.063157894737,6.41052631578947,2020-06-28,20200621,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200705,261.063157894737,6.41052631578947,2020-07-05,20200628,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200712,261.063157894737,6.41052631578947,2020-07-12,20200705,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200719,261.063157894737,6.41052631578947,2020-07-19,20200712,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200726,261.063157894737,6.41052631578947,2020-07-26,20200719,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200802,261.063157894737,6.41052631578947,2020-08-02,20200726,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200809,261.063157894737,6.41052631578947,2020-08-09,20200802,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200816,261.063157894737,6.41052631578947,2020-08-16,20200809,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200823,261.063157894737,6.41052631578947,2020-08-23,20200816,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200830,261.063157894737,6.41052631578947,2020-08-30,20200823,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200906,261.063157894737,6.41052631578947,2020-09-06,20200830,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200913,261.063157894737,6.41052631578947,2020-09-13,20200906,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200920,261.063157894737,6.41052631578947,2020-09-20,20200913,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20200927,261.063157894737,6.41052631578947,2020-09-27,20200920,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20201004,261.063157894737,6.41052631578947,2020-10-04,20200927,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20201011,261.063157894737,6.41052631578947,2020-10-11,20201004,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20201018,261.063157894737,6.41052631578947,2020-10-18,20201011,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20201025,261.063157894737,6.41052631578947,2020-10-25,20201018,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20201101,261.063157894737,6.41052631578947,2020-11-01,20201025,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20201108,261.063157894737,6.41052631578947,2020-11-08,20201101,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20201115,261.063157894737,6.41052631578947,2020-11-15,20201108,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20201122,261.063157894737,6.41052631578947,2020-11-22,20201115,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20201129,261.063157894737,6.41052631578947,2020-11-29,20201122,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20201206,261.063157894737,6.41052631578947,2020-12-06,20201129,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20201213,261.063157894737,6.41052631578947,2020-12-13,20201206,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20201220,261.063157894737,6.41052631578947,2020-12-20,20201213,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20201227,261.063157894737,6.41052631578947,2020-12-27,20201220,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20210103,261.063157894737,6.41052631578947,2021-01-03,20201227,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20210110,261.063157894737,6.41052631578947,2021-01-10,20210103,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20210117,261.063157894737,6.41052631578947,2021-01-17,20210110,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20210124,261.063157894737,6.41052631578947,2021-01-24,20210117,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20210131,261.063157894737,6.41052631578947,2021-01-31,20210124,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20210207,261.063157894737,6.41052631578947,2021-02-07,20210131,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20210214,261.063157894737,6.41052631578947,2021-02-14,20210207,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20210221,261.063157894737,6.41052631578947,2021-02-21,20210214,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20210228,261.063157894737,6.41052631578947,2021-02-28,20210221,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","NHPI",20210307,261.063157894737,6.41052631578947,2021-03-07,20210228,261.063157894737,6.41052631578947,0,0,0,0,0,0,0,0,0,0
"MO","Other",20200419,113,3,2020-04-19,20200412,83,2,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"MO","Other",20200426,139,5,2020-04-26,20200419,113,3,26,2,30,NA,NA,NA,NA,NA,NA,NA
"MO","Other",20200503,251,10,2020-05-03,20200426,139,5,112,5,26,30,NA,NA,NA,NA,NA,NA
"MO","Other",20200510,492,21.1111111111111,2020-05-10,20200503,251,10,241,11.1111111111111,112,26,30,NA,NA,NA,NA,NA
"MO","Other",20200517,539,21.1111111111111,2020-05-17,20200510,492,21.1111111111111,47,0,241,112,26,30,NA,NA,NA,NA
"MO","Other",20200524,678,21.1111111111111,2020-05-24,20200517,539,21.1111111111111,139,0,47,241,112,26,30,NA,NA,NA
"MO","Other",20200531,774,21.1111111111111,2020-05-31,20200524,678,21.1111111111111,96,0,139,47,241,112,26,30,NA,NA
"MO","Other",20200607,934,21.1111111111111,2020-06-07,20200531,774,21.1111111111111,160,0,96,139,47,241,112,26,30,NA
"MO","Other",20200614,1100,24,2020-06-14,20200607,934,21.1111111111111,166,2.88888888888889,160,96,139,47,241,112,26,30
"MO","Other",20200621,1290,25,2020-06-21,20200614,1100,24,190,1,166,160,96,139,47,241,112,26
"MO","Other",20200628,1547,27.3333333333333,2020-06-28,20200621,1290,25,257,2.33333333333333,190,166,160,96,139,47,241,112
"MO","Other",20200705,1588,27.3333333333333,2020-07-05,20200628,1547,27.3333333333333,41,0,257,190,166,160,96,139,47,241
"MO","Other",20200712,1648.14285714286,28,2020-07-12,20200705,1588,27.3333333333333,60.1428571428571,0.666666666666668,41,257,190,166,160,96,139,47
"MO","Other",20200719,1648.14285714286,32.5,2020-07-19,20200712,1648.14285714286,28,0,4.5,60.1428571428571,41,257,190,166,160,96,139
"MO","Other",20200726,1648.14285714286,37,2020-07-26,20200719,1648.14285714286,32.5,0,4.5,0,60.1428571428571,41,257,190,166,160,96
"MO","Other",20200802,2554,42,2020-08-02,20200726,1648.14285714286,37,905.857142857143,5,0,0,60.1428571428571,41,257,190,166,160
"MO","Other",20200809,2554,48.5,2020-08-09,20200802,2554,42,0,6.5,905.857142857143,0,0,60.1428571428571,41,257,190,166
"MO","Other",20200816,2613.23076923077,50,2020-08-16,20200809,2554,48.5,59.2307692307691,1.5,0,905.857142857143,0,0,60.1428571428571,41,257,190
"MO","Other",20200823,2613.23076923077,50,2020-08-23,20200816,2613.23076923077,50,0,0,59.2307692307691,0,905.857142857143,0,0,60.1428571428571,41,257
"MO","Other",20200830,2613.23076923077,50,2020-08-30,20200823,2613.23076923077,50,0,0,0,59.2307692307691,0,905.857142857143,0,0,60.1428571428571,41
"MO","Other",20200906,2613.23076923077,50,2020-09-06,20200830,2613.23076923077,50,0,0,0,0,59.2307692307691,0,905.857142857143,0,0,60.1428571428571
"MO","Other",20200913,2613.23076923077,50,2020-09-13,20200906,2613.23076923077,50,0,0,0,0,0,59.2307692307691,0,905.857142857143,0,0
"MO","Other",20200920,2613.23076923077,50,2020-09-20,20200913,2613.23076923077,50,0,0,0,0,0,0,59.2307692307691,0,905.857142857143,0
"MO","Other",20200927,2613.23076923077,50,2020-09-27,20200920,2613.23076923077,50,0,0,0,0,0,0,0,59.2307692307691,0,905.857142857143
"MO","Other",20201004,3099,50,2020-10-04,20200927,2613.23076923077,50,485.769230769231,0,0,0,0,0,0,0,59.2307692307691,0
"MO","Other",20201011,3346,50,2020-10-11,20201004,3099,50,247,0,485.769230769231,0,0,0,0,0,0,59.2307692307691
"MO","Other",20201018,3808,50,2020-10-18,20201011,3346,50,462,0,247,485.769230769231,0,0,0,0,0,0
"MO","Other",20201025,4068,50,2020-10-25,20201018,3808,50,260,0,462,247,485.769230769231,0,0,0,0,0
"MO","Other",20201101,4416,50,2020-11-01,20201025,4068,50,348,0,260,462,247,485.769230769231,0,0,0,0
"MO","Other",20201108,31296,726,2020-11-08,20201101,4416,50,26880,676,348,260,462,247,485.769230769231,0,0,0
"MO","Other",20201115,38073,799,2020-11-15,20201108,31296,726,6777,73,26880,348,260,462,247,485.769230769231,0,0
"MO","Other",20201122,42195,845,2020-11-22,20201115,38073,799,4122,46,6777,26880,348,260,462,247,485.769230769231,0
"MO","Other",20201129,45603,925,2020-11-29,20201122,42195,845,3408,80,4122,6777,26880,348,260,462,247,485.769230769231
"MO","Other",20201206,48893,986,2020-12-06,20201129,45603,925,3290,61,3408,4122,6777,26880,348,260,462,247
"MO","Other",20201213,51549,1041,2020-12-13,20201206,48893,986,2656,55,3290,3408,4122,6777,26880,348,260,462
"MO","Other",20201220,53719,1125,2020-12-20,20201213,51549,1041,2170,84,2656,3290,3408,4122,6777,26880,348,260
"MO","Other",20201227,55442,1210,2020-12-27,20201220,53719,1125,1723,85,2170,2656,3290,3408,4122,6777,26880,348
"MO","Other",20210103,57492,1243.5,2021-01-03,20201227,55442,1210,2050,33.5,1723,2170,2656,3290,3408,4122,6777,26880
"MO","Other",20210110,59393,1245.69230769231,2021-01-10,20210103,57492,1243.5,1901,2.19230769230762,2050,1723,2170,2656,3290,3408,4122,6777
"MO","Other",20210117,60688,1245.69230769231,2021-01-17,20210110,59393,1245.69230769231,1295,0,1901,2050,1723,2170,2656,3290,3408,4122
"MO","Other",20210124,61772.5,1245.69230769231,2021-01-24,20210117,60688,1245.69230769231,1084.5,0,1295,1901,2050,1723,2170,2656,3290,3408
"MO","Other",20210131,62399,1245.69230769231,2021-01-31,20210124,61772.5,1245.69230769231,626.5,0,1084.5,1295,1901,2050,1723,2170,2656,3290
"MO","Other",20210207,62939,1245.69230769231,2021-02-07,20210131,62399,1245.69230769231,540,0,626.5,1084.5,1295,1901,2050,1723,2170,2656
"MO","Other",20210214,63450,1245.69230769231,2021-02-14,20210207,62939,1245.69230769231,511,0,540,626.5,1084.5,1295,1901,2050,1723,2170
"MO","Other",20210221,63648,1253,2021-02-21,20210214,63450,1245.69230769231,198,7.30769230769238,511,540,626.5,1084.5,1295,1901,2050,1723
"MO","Other",20210228,63817,1271.5,2021-02-28,20210221,63648,1253,169,18.5,198,511,540,626.5,1084.5,1295,1901,2050
"MO","Other",20210307,63952,1296.5,2021-03-07,20210228,63817,1271.5,135,25,169,198,511,540,626.5,1084.5,1295,1901
"MO","Unknown",20200419,1586,44.8064516129032,2020-04-19,20200412,1372,39,214,5.80645161290322,NA,NA,NA,NA,NA,NA,NA,NA
"MO","Unknown",20200426,1728,44.8064516129032,2020-04-26,20200419,1586,44.8064516129032,142,0,214,NA,NA,NA,NA,NA,NA,NA
"MO","Unknown",20200503,1883.5,44.8064516129032,2020-05-03,20200426,1728,44.8064516129032,155.5,0,142,214,NA,NA,NA,NA,NA,NA
"MO","Unknown",20200510,1883.5,44.8064516129032,2020-05-10,20200503,1883.5,44.8064516129032,0,0,155.5,142,214,NA,NA,NA,NA,NA
"MO","Unknown",20200517,1942,44.8064516129032,2020-05-17,20200510,1883.5,44.8064516129032,58.5,0,0,155.5,142,214,NA,NA,NA,NA
"MO","Unknown",20200524,2031,44.8064516129032,2020-05-24,20200517,1942,44.8064516129032,89,0,58.5,0,155.5,142,214,NA,NA,NA
"MO","Unknown",20200531,2256,44.8064516129032,2020-05-31,20200524,2031,44.8064516129032,225,0,89,58.5,0,155.5,142,214,NA,NA
"MO","Unknown",20200607,2425,44.8064516129032,2020-06-07,20200531,2256,44.8064516129032,169,0,225,89,58.5,0,155.5,142,214,NA
"MO","Unknown",20200614,2641,44.8064516129032,2020-06-14,20200607,2425,44.8064516129032,216,0,169,225,89,58.5,0,155.5,142,214
"MO","Unknown",20200621,3083,44.8064516129032,2020-06-21,20200614,2641,44.8064516129032,442,0,216,169,225,89,58.5,0,155.5,142
"MO","Unknown",20200628,3779,44.8064516129032,2020-06-28,20200621,3083,44.8064516129032,696,0,442,216,169,225,89,58.5,0,155.5
"MO","Unknown",20200705,4546,44.8064516129032,2020-07-05,20200628,3779,44.8064516129032,767,0,696,442,216,169,225,89,58.5,0
"MO","Unknown",20200712,5568,44.8064516129032,2020-07-12,20200705,4546,44.8064516129032,1022,0,767,696,442,216,169,225,89,58.5
"MO","Unknown",20200719,7487,44.8064516129032,2020-07-19,20200712,5568,44.8064516129032,1919,0,1022,767,696,442,216,169,225,89
"MO","Unknown",20200726,9643,44.8064516129032,2020-07-26,20200719,7487,44.8064516129032,2156,0,1919,1022,767,696,442,216,169,225
"MO","Unknown",20200802,11780,44.8064516129032,2020-08-02,20200726,9643,44.8064516129032,2137,0,2156,1919,1022,767,696,442,216,169
